code_muni,dcl,rcl
4308003,841212,18791235
4308052,-1399899,13940950
4308078,-2602572,19512532
4308102,1560611,45577608
4308201,-14478131,99196041
4308250,-15706169,12935419
4308300,1702152,27258876
4308409,-3175589,19614458
4308433,-5371535,13039158
4308458,-911255,27177925
4308508,-11637991,89712438
4308607,-21541508,106982123
4308656,-1933824,18212357
4308706,-10363291,20693932
4308805,-1132620,18896639
4308854,-276804,14450386
4308904,1976943,46353846
4309001,-6370131,60930693
4309050,-5173642,28086753
4309100,-18510023,239113838
4309126,2543437,13476208
4309159,-5365985,14811592
4309209,228641313,726378871
4309258,-2161606,12599552
4309308,29898895,236688311
4309407,-7445369,85701856
4309506,4408681,22234484
4309555,-793875,24462552
4309571,-788939,12738650
4309605,-8617687,77909100
4309654,-6274651,23034461
4309704,-7549818,22968403
4309753,-1053557,16106258
4309803,-1262999,20916663
4309902,-2237748,23952994
4309951,-63055,18297620
4310009,-4690260,70576431
4310108,3743987,107218312
4310207,-33552739,333542759
4310306,-3706256,16683730
4310330,41182109,110661164
4310363,-192155,19053355
4310405,181778,24352763
4310413,2003387,13257287
4310439,-3713825,22158507
4310462,-6635533,15029999
4310504,-1293974,18398951
4310538,-3587575,17685563
4310553,0,16863121
4310579,-940537,12055435
4310603,9072040,108231871
4310652,-3167266,15586937
4310702,-1374560,15877468
4310801,-11762146,76352851
4310850,-2610112,15788958
4310876,-708997,14640317
4310900,-2277447,16656698
4311007,-12691983,63852473
4311106,4841517,31654371
4311122,-1235909,18336549
4311130,-3103738,17584844
4311155,-979847,33515852
4311205,-3838516,67749014
4311239,-1234163,12065666
4311254,-29799,16995408
4311270,-1111987,14807449
4311304,-9052121,77107962
4311403,-36567285,300181343
4311429,-566065,13177188
4311502,-5155589,29861420
4311601,-2078336,18649439
4311627,-400411,22721379
4311643,-4846439,11377541
4311700,-3214820,22427128
4311718,-8809384,24019482
4311734,-1289961,13658645
4311759,-1254071,23413273
4311775,-137147,20860439
4311791,-2098514,16561668
4311809,5362590,127731774
4311908,-2722758,18313476
4311981,4256164,15102029
4312005,-2326088,13277256
4312054,-3067917,18415598
4312104,-632448,17424674
4312138,-751455,14624572
4312153,-1038166,21900704
4312179,-1621887,13630890
4312203,-2225031,15916767
4312252,-2792236,24570070
4312302,81174,16734971
4312351,-3137718,12733616
4312377,-349926,16110255
4312385,-3430769,14923169
4312401,62001539,172365185
4312443,-1065236,15028467
4312450,-3982139,17514097
4312476,-911368,20471641
4312500,-6257556,40915130
4312609,-524841,19735257
4312617,-3764006,24903559
4312625,-1337555,13856352
4312658,-9224650,68277518
4312674,-554391,13312863
4312708,5604332,34332731
4312757,-2705406,18114589
4312807,-23185782,21224328
4312906,-2734736,35116480
4312955,-2969521,15555644
4313003,-1616071,18351496
4313011,-1967748,19108608
4313037,-2303109,16882899
4313060,9212140,52313889
4313086,-1461593,15292104
4313102,-1142527,23381133
4313201,-11267633,71629497
4313300,-15121643,99865998
4313334,-3542903,15428939
4313359,-3624617,20914099
4313375,-32699981,106133576
4313391,-2409202,15848976
4313409,644695253,811303895
4313425,-882858,16983289
4313441,-1392875,13746329
4313466,529745,13159371
4313490,5016499,17312168
4313508,-5793005,175085784
4313607,-925512,16457011
4313656,-3524112,44198105
4313706,6960284,93246254
4313805,-1447665,23704133
4313904,2704291,135458497
4313953,-1037498,35564152
4314001,-19181604,28368160
4314027,-2434143,20665346
4314035,-2889811,21250124
4314050,41840457,121235504
4314068,-2237540,16073913
4314076,-821933,19512789
4314100,47765135,541856525
4314134,-3389444,13126347
4314159,-2849183,22220460
4314175,-4298249,18341272
4314209,-3132974,20576990
4314308,-2293688,21429853
4314407,368237047,863104589
4314423,-2750186,24311535
4314456,-17852335,19950292
4314464,-1022416,21361746
4314472,-3667780,24479715
4314498,-2306529,18127839
4314506,-1268387,38060620
4314548,-3769865,13451410
4314555,-862977,14078762
4314605,-1768085,49541616
4314704,-2646388,27929846
4314753,-3036451,15177051
4314779,-2699,24115075
4314787,-5089781,12188971
4314803,-122510387,95111002
4314902,1233249865,5679134677
4315008,551089,16343476
4315057,-3374878,13969842
4315073,-1996102,12646529
4315107,-3089118,27792544
4315131,-1517058,12604135
4315156,-1260277,19261951
4315172,-3534265,13545389
4315206,-6515749,16093338
4315305,-4567199,53297100
4315321,-722429,16847873
4315354,-1004223,21572026
4315404,1010089,25378183
4315453,-1319330,13052114
4315503,-5011169,46177189
4315552,-22572869,15368536
4315602,27492317,606996834
4315701,20063763,114552282
4315750,1301946,17993014
4315800,-1160472,33037275
4315909,-974989,21879067
4315958,-960993,15196402
4316006,3846774,58222301
4316105,-674588,30879290
4316204,-1327599,22926265
4316303,-1689945,22458597
4316402,4985782,83216692
4316436,1304359,18576132
4316451,10553695,40151705
4316477,-1503185,17914228
4316501,-2145889,25558484
4316600,-4223602,43854061
4316709,-1261545,37043865
4316733,-3430234,14523195
4316758,-5504774,24301910
4316808,24073319,436491367
4316907,8046515,526033425
4316972,-2011533,19327254
4317004,-5316202,25759142
4317103,-15907760,181446915
4317202,16641646,265729843
4317251,-2144311,11057647
4317301,1591026,110671590
4317400,-5763187,118222592
4317509,-3286091,158797956
4317558,-2338930,13254173
4317608,-3509252,98992372
4317707,-1514191,33554203
4317756,-2612517,15148298
4317806,-6416869,45793970
4317905,-4289946,43038434
4317954,-963146,13546633
4318002,55347581,159939290
4318051,-884396,14016039
4318101,5140330,54755055
4318200,-9129774,56624962
4318309,27698800,148617769
4318408,-5553085,53637023
4318424,-821279,17050246
4318432,170790,12976575
4318440,-2474100,12932231
4318457,-1616414,13572557
4318465,-788714,14692194
4318499,-1255342,14483654
4318507,-7304563,67576244
4318606,477951,23982596
4318614,-4290818,16294367
4318622,-1047666,18407042
4318705,392674307,660985133
4318804,27508610,109591242
4318903,-11653714,77140318
4319000,-7640374,67417818
4319109,-2634206,20141337
4319125,-2190769,15281607
4319158,-6762090,30894775
4319208,10432252,20818875
4319307,-854393,19655359
4319356,-5418974,18562643
4319364,-1732776,13059163
4319372,-1620222,19695520
4319406,-5926635,44377674
4319505,-79247013,75055475
4319604,-6908268,69073565
4319703,-2581940,15715069
4319711,-2295321,13112901
4319737,-705361,13483872
4319752,-1444694,16102866
4319802,-1200700,29585060
4319901,-2383684,184488017
4320008,-82263772,448028890
4320107,-15811112,58878601
4320206,-5338655,34081566
4320230,-6769316,15301683
4320263,-21875279,20947728
4320305,1625098,21399707
4320321,-2244784,13959236
4320354,-3482389,15393248
4320404,-3144855,57787899
4320453,-3576423,13958419
4320503,-1521362,23336265
4320552,-2770917,20235810
4320578,-1999720,13427677
4320602,-1434774,17250997
4320651,-2283116,13810614
4320677,-1642979,29621898
4320701,-345372,40012772
4320800,9823050,75490089
4320859,92260,16220605
4320909,-1059784,69478244
4321006,1322182,33419152
4321105,-4758413,46308730
4321204,45202713,123698669
4321303,-839674,60951465
4321329,-2153023,14935526
4321352,-1483041,16620756
4321402,-4846644,42710371
4321436,6628004,32514896
4321451,-3022806,105430847
4321469,124743,15962231
4321477,-3177495,16784533
4321493,-2044681,12842090
4321501,27364114,132640227
4321600,-68445102,166033244
4321626,-2869944,14494426
4321634,-476296,16644985
4321667,-7890071,26668421
4321709,-3772089,71161891
4321808,-7007694,63280161
4321832,-21010819,16147824
4321857,-5841017,18800194
4321907,-12428412,70575005
4321956,2153202,24301950
4322004,40942450,258655977
4322103,-1889600,20213930
4322152,8375572,15485293
4322186,-1378677,12484434
4322202,-1462438,74440915
4322251,-4305741,30571355
4322301,-2851199,24172186
4322327,-2551220,16574925
4322343,-2596398,13199335
4322350,-1815251,
4322376,-636476,14217916
4322400,235503984,261747172
4322509,-2734583,178578435
4322525,-2813996,15740920
4322533,-4140768,31631162
4322541,-803168,20899365
4322558,-970518,13398248
4322608,18230881,184285469
4322707,2657181,70916212
4322806,-10612407,80981058
4322855,-4996584,13900537
4322905,-3093713,18835455
4323002,32160741,413926148
4323101,-1364887,15666765
4323200,722680,19739634
4323309,-4111313,20161469
4323358,-1810375,16533665
4323408,-2234658,20763757
4323457,-2615571,17754853
4323507,-633567,14105786
4323606,-4509603,15360501
4323705,-2312685,16159639
4323754,-1190305,15433014
4323770,-2779081,22223832
4323804,-18059636,112011967
5000203,-4264272,65935075
5000252,-10932362,33371125
5000609,-35060702,119046668
5000708,-12182586,56981941
5000807,-67726296,78525180
5000856,-12267354,38097938
5000906,-9787000,34467527
5001003,1636007,87853521
5001102,-15323144,134010496
5001243,-694844,41809517
5001508,6747116,29593524
5001904,-87912455,162014667
5002001,10099958,43672708
5002100,32670532,68076551
5002159,-25156639,42909766
5002209,-25011752,78687965
5002308,-24728837,67437935
5002407,-21258672,92281415
5002605,-23017735,49256542
5002704,71772602,3168967072
5002803,8595098,24152973
5002902,-43010285,73074549
5002951,-103231897,136011222
5003108,3313693,21588547
5003157,-8181115,43251362
5003207,-18207533,460527304
5003256,-22322695,110464035
5003306,28102796,109065405
5003454,8154575,33651021
5003488,6387882,41272327
5003504,-2162297,22996145
5003702,130396707,728250626
5003751,-9393016,37562117
5003801,10595575,53938311
5003900,-1630568,19065891
5004007,4561365,25062790
5004106,2846946,27170786
5004304,-4090439,49481645
5004403,-21852426,39201499
5004502,5076106,55286843
5004601,-17324822,65472759
5004700,16371443,83239676
5004809,-2221741,33703429
5004908,3093943,25044560
5005004,-4456555,73545471
5005103,1857424,35655139
5005152,263125,26537558
5005202,-3414935,62253136
5005251,-715919,36183267
5005400,37417342,173537999
5005608,28840377,73158642
5005681,1918494,53179067
5005707,10513445,152376143
5005806,10152580,43837012
5006002,8170808,82800921
5006200,-5962060,153597847
5006259,-1785793,22556903
5006275,-17010594,44946972
5006309,35475425,126610837
5006358,1566506,52725457
5006408,2154971,27234442
5006606,-136979215,250524676
5006903,10604319,63943779
5007109,-5654740,102448708
5007208,3709813,140665290
5007307,15775194,19511063
5007406,21182009,63965080
5007505,-24895101,23766312
5007554,-40142829,71703176
5007695,-9150624,123386747
5007703,576341,34016494
5007802,1390992,50291183
5007901,9354349,154124911
5007935,-4021239,62222672
5007950,-18651252,35345889
5007976,-3698367,30084612
5008008,-37856702,57665270
5008305,-248238254,523689387
5008404,134872,25144600
5100201,3222768,85360286
5100250,37858295,115312611
5100300,-803161,63512659
5100359,-1016977,22124883
5100409,-12707945,39661478
5100508,-468096,21212248
5100805,-5973675,28653184
5101001,298849,17500871
5101209,-43869,11052760
5101258,-2128717,39494339
5101308,-1125230,22371473
5101407,-8614057,60694749
5101704,-19647972,81481069
5101803,21522386,161742403
5101902,-11071950,63459623
5102504,784979,184178462
5102603,-10521993,47717089
5102637,-22561342,143324490
5102678,638098,136099476
5102686,-6608294,47679670
5102694,-2197723,17677940
5102702,-557467,74411572
5102793,-23038241,24269142
5102850,-1108231,21951901
5103007,15650590,48961693
5103056,-31305526,38829816
5103106,-1011301,27399262
5103205,-44815111,73306231
5103254,-4765247,61013177
5103304,3811360,67656178
5103353,4289571,76703866
5103361,-5136289,19161022
5103379,490524,38367829
5103403,618459044,1959424148
5103437,-4407215,15070335
5103452,-4106663,18874009
5103502,27889666,91732019
5103601,6085702,24568625
5103700,-17368513,39489318
5103809,-2859682,14926409
5103858,-2586387,34028903
5103957,118980,14644449
5104104,-1750869,78885582
5104203,-1101102,36668810
5104500,-4919366,14813394
5104526,-2535586,34706355
5104542,-3866440,21339727
5104559,-10135397,25278829
5104609,-2134843,65958490
5104807,4725034,71963794
5104906,-1633513,18373519
5105002,3463550,28671182
5105101,-6491841,84962022
5105150,771704,111408964
5105176,-1460873,27592885
5105200,-1792433,34857409
5105234,197994,21246751
5105259,-29321338,246212507
5105309,-5199888,11953885
5105507,-4164344,57183420
5105580,-29596474,33660605
5105606,-10172919,51090312
5105622,-9169482,59934610
5105903,-3163382,51248212
5106000,-717927,20021694
5106109,-30973933,35114762
5106158,-8488383,43490530
5106174,-1143091,21688591
5106182,-2907945,25393456
5106190,-1234402,18493686
5106208,-5368536,18419690
5106216,-31333234,39482306
5106224,-52117437,172978755
5106232,-10925139,46276047
5106240,-2624288,54160029
5106257,1090281,55255255
5106265,-2592512,26224471
5106273,-399826,14917453
5106299,-33169285,58312291
5106307,-40199400,67331870
5106315,36097,17757950
5106372,2879165,51784035
5106422,-41683767,70706455
5106455,-9335538,15190587
5106653,48909,18971955
5106703,59852,12241550
5106752,-59909336,102931021
5106778,-3274048,28924371
5106802,-2535448,29265777
5106828,488062,35635372
5106851,-2666473,16022645
5107008,14371372,49237603
5107040,-18858519,225105789
5107065,-4018634,82448002
5107107,1456940,43846800
5107156,54572,12470325
5107180,5192057,30136671
5107198,-419260,14587265
5107206,-875148,18225603
5107248,-1381651,23200942
5107263,-855524,15120200
5107297,-2709381,17942082
5107305,-41736538,47614473
5107354,-5161114,27984017
5107404,-1073710,15422706
5107578,-3559061,20118220
5107602,53346075,753592345
5107743,-3026177,19051228
5107750,1440637,17838362
5107768,-13541786,25886979
5107776,-12162359,25487688
5107792,-11839915,31926878
5107800,-2117819,49249545
5107859,-6967912,46949903
5107875,-24203663,109647494
5107883,-2031519,12057561
5107909,5735122,361167354
5107925,-169092508,279852884
5107958,-80500809,267323906
5108006,-8557698,52154367
5108055,3191072,32884775
5108105,-5284731,21227368
5108204,131877,16940520
5108303,-3075332,17160252
5108352,-4252931,15246021
5108402,220135761,525764176
5108501,-1824610,36549226
5108600,-5488271,56430168
5108808,-1352052,16740076
5108857,-3129645,19214796
5108907,-3504354,27640205
5108956,-14222654,25957967
5200050,-8674233,30568023
5200100,3940315,38490612
5200134,-37833278,50334970
5200159,727491,11905351
5200175,-9355663,19791880
5200209,-1508245,13786715
5200258,42874694,249295461
5200308,4843983,64681612
5200506,-4771048,11006842
5200555,-12488945,93644410
5200605,-322590,24043263
5200803,-9869548,24717671
5200829,-2590763,12941339
5200852,-1230159,13580467
5200902,3018054,12197922
5201108,135737907,953221467
5201207,-1371497,10269955
5201306,6370938,46934926
5201405,-627401873,1008315896
5201454,-13664942,17986585
5201504,3468268,26372709
5201603,2038743,11911663
5201702,18979851,35141409
5201801,4381969,21045659
5202155,3486003,20444763
5202353,1125743,13846633
5202502,5148506,27124915
5202601,-381142,14078249
5202809,1143078,12142926
5203104,-3946530,13829896
5203203,9098257,60437663
5203302,-13091782,73400587
5203401,-2619734,18464713
5203500,-29163794,63834878
5203559,-5778970,19540008
5203575,-3950070,14372047
5203609,-889514,12953247
5203807,15361198,19357610
5203906,46897396,29888341
5203939,-6692095,13529465
5203962,2111676,14710404
5204003,-2247070,20989233
5204102,-6867499,45534997
5204201,-1926302,12465824
5204250,48553999,38361366
5204300,5781101,58565443
5204409,-3246514,45646411
5204508,66332532,249540476
5204557,27051,14123642
5204656,3491528,18340421
5204706,8939375,23778217
5204805,-17678496,33476215
5204854,-768891,17600806
5204904,-15085410,37165841
5204953,-727745,16955672
5205000,6012631,19323789
5205059,14180087,14892656
5205109,-79931230,344137144
5205208,-471690,12529610
5205307,1715038,29691744
5205406,-16418282,78872932
5205455,6887955,24054976
5205471,-357721,65071397
5205497,-31250703,133481549
5205513,-1894026,45997503
5205521,4219595,18308502
5205703,448558,13997653
5205802,945387,23450391
5205901,-16106741,39747441
5206206,13634847,154913657
5206305,-1098828,15949050
5206404,11563541,53976149
5206503,3594711,13390753
5206602,116338,14789239
5206701,-750698,12540655
5206800,-848647,12951734
5206909,241619,17391330
5207105,-3314725,12201356
5207253,-2768794,23570475
5207352,-868221,18599391
5207402,-9160155,40750026
5207501,2010302,13650047
5207535,4623202,18725818
5207600,3956446,15269869
5207808,5896829,25948728
5207907,11370253,28672728
5208004,107261441,218149945
5208103,5444469,14526962
5208152,-2772817,16258746
5208301,1405524,17160373
5208400,9112428,30342474
5208509,-237647,15852477
5208608,-51140656,152138332
5208707,1274133385,4118872611
5208806,3483108,95473356
5208905,34583691,63546479
5209101,50135362,139302968
5209150,-4732271,24661806
5209200,9378869,37051711
5209291,-1875574,13101061
5209408,-5587331,16208139
5209457,1517750,12020647
5209606,5562774,15190424
5209705,-5787760,57216080
5209804,-585437,11684669
5209903,6264547,29800458
5209937,2608325,24339000
5209952,-7337782,39687750
5210000,11861240,107118909
5210109,26208076,82082209
5210158,-498904,11813171
5210208,-26344280,63266884
5210307,7750717,12064076
5210406,-552487,87325878
5210562,-5439685,15250548
5210604,749947,15222741
5210802,-1364012,22618894
5210901,21801516,48160940
5211008,-1428336,20781868
5211206,5700578,51779204
5211305,548583,26918982
5211404,-1299635,19046167
5211503,48666604,276636167
5211602,-249203,15818315
5211701,-2578869,24329564
5211800,-23456908,79773341
5211909,73149511,285253879
5212006,2612130,11665875
5212055,550822,11551065
5212105,573233,21775199
5212204,2220270,49652838
5212253,3230326,12963350
5212303,6965084,21307061
5212501,-6291932,343413831
5212600,3044064,12291880
5212709,1387867,19163044
5212808,876551,27204707
5212907,-546915,11423207
5212956,-974560,17675034
5213004,709016,28401234
5213053,6491248,12153864
5213087,-12063453,89809602
5213103,-50034222,233463853
5213400,943346,11639362
5213509,7999793,17893328
5213707,-3844571,26043788
5213756,2149283,45170069
5213772,2059926,14277130
5213806,15482648,107351516
5213855,-4469249,13254803
5213905,-589395,18214354
5214002,9946604,45500879
5214051,6649825,18987903
5214101,-481469,16163923
5214408,-369213,19244978
5214507,-2938002,85207138
5214606,169802689,97716720
5214705,780535,13103665
5214804,656802,10910296
5214838,6630937,44455950
5214861,868186,15507139
5214879,1577790,11965486
5215009,1393897,18763573
5215207,-828882,12683320
5215231,59444401,123811709
5215256,-5560365,14641286
5215306,1147876,38988786
5215405,-3552654,17657278
5215504,-14488478,42233840
5215603,2309755,71687734
5215652,-3672911,14223156
5215702,-13723637,68272757
5215801,8320630,11780137
5215900,-85771,14990460
5216007,861915,13308718
5216304,10976775,28910725
5216403,3330357,48484748
5216452,-1006813,23779928
5216809,-8080355,23409992
5216908,1795830,20373461
5217104,899454,59385789
5217203,7326531,29586592
5217302,-12332246,51063664
5217401,11333316,65896638
5217609,126594759,167194290
5217708,-7816148,84182609
5218003,-17338809,96653388
5218052,-5255056,17944438
5218102,3650018,15950092
5218300,25168941,70048334
5218391,1721394,13211990
5218508,-21807352,127848507
5218607,-1176777,23897561
5218706,-321855,14323362
5218789,-13050604,29278634
5218805,-103633073,789505828
5218904,-491115,48568383
5219001,-6815996,21027456
5219100,1609077,15828897
5219209,-3839054,16106207
5219258,2219937,19421823
5219308,40336738,93501588
5219407,-799639,17450954
5219456,1172843,12539258
5219506,-1920698,13728936
5219605,2440502,14719731
5219704,8004757,21483157
5219712,-6987855,17177567
5219738,-8089881,18008679
5219753,111942809,115127151
5219803,21544228,25102626
5219902,3348749,16009896
5220009,4646283,29838230
5220058,3167032,11394147
5220108,7381368,75805302
5220157,-11449689,17025568
5220207,2878537,56221115
5220264,1360073,16192373
5220280,-1186924,11615437
5220405,37766363,81156348
5220454,16706574,398494844
5220504,-25743,29674599
5220603,-9899524,53306967
5220686,-8731890,18121085
5220702,-1455008,13331688
5221007,-2464593,14416839
5221080,5265478,13418265
5221197,503189,19966074
5221304,909658,16004696
5221403,-19299727,195805052
5221452,1640135,14527466
5221502,887928,17282145
5221551,870654,26524702
5221577,1490469,12376762
5221601,20768090,82349267
5221700,2436603,30670251
5221809,-4228159,14773347
5221858,-117934151,295864760
5221908,8302852,13195851
5222005,1097679,39672925
5222054,-8783181,30796626
5222203,-1434908,18160183
5222302,-726143,19032741
1303569,,79794574
1400050,,27767002
1500958,,52546453
1501204,,72175477
1501501,,120934513
1501576,,35239585
1501725,,45606641
1502004,,40365025
1503101,,79668246
1504455,,59416473
1505437,,87658330
1506138,,165965030
1506161,,47197513
1506187,,85687205
1507151,,48565055
1507458,,70091566
1600212,,3099255
1702158,,13627160
1718550,,14429999
2100154,,29816279
2100600,,76576347
2100709,,51608790
2100808,,50739173
2100907,,72419173
2101103,,24928313
2101608,,152915568
2102036,,68397031
2102309,,46840267
2102358,,35129458
2103109,,22713762
2103125,,20035893
2103174,,43443820
2103257,,37285589
2104073,,17713056
2104081,,25087244
2104206,,30978581
2104552,,44177558
2104651,,26117611
2104800,,142226765
2105351,,33026166
2105450,,21133396
2105906,,36828005
2105963,,26090994
2106631,,30162653
2106672,,21531620
2106706,,43861514
2106805,,29456765
2107001,,15360738
2107258,,14844986
2107308,,15282965
2107902,,47735087
2108058,,45881692
2108108,,43656952
2108306,,70514736
2108702,,51227903
2109056,,16636716
2109270,,41923315
2109551,,19162532
2109759,,17238573
2110104,,57583828
2110237,,23159474
2110609,,80982427
2110856,,22882932
2111003,,41347991
2111029,,34190205
2111250,,18040809
2111573,,15135544
2111607,,49507056
2111706,,35436178
2111748,,25034996
2111763,,34228343
2111789,,33666027
2111805,,43620133
2112274,,27277350
2112852,,28618780
2200277,,14609703
2201770,,16626405
2203750,,13028804
2205557,,20738975
2205599,,14225161
2208908,,26095515
2209658,,14899479
2210201,,3932124
2210383,,10195300
2304657,,37676759
2313401,,162724822
2400406,,12868861
2408607,,11844522
2408805,,25373795
2409506,,18975647
2412708,,16211816
2414100,,25162545
2414902,,11339584
2513901,,74317877
2605301,,61278756
2801405,,47935081
2902054,,48409401
3101201,,14873726
3101409,,13128503
3102803,,26508501
3103108,,10834983
3114600,,15055938
3118502,,10707938
3119708,,14902286
3138674,,15846005
3146750,,15200751
3149150,,20568834
3157336,,13872566
3158607,,13569168
3163201,,12519910
3167806,,16917279
3525805,,16676767
3530508,,181595648
3531605,,17518498
3532157,,17585741
4301925,,16735936
4310751,,12414122
4312427,,18244704
4315149,,15276669
4315313,,13491063
4316428,,15055652
4316956,,21781795
4318481,,18169659
5100102,,15065093
5100607,,54803115
5101605,,17885346
5101852,,24814891
5103908,,24292109
5107941,,14167879
5204607,,14596067
5219357,,12839332
