codigo,exist_edu,exist_cult,exist_patr,exist_saude,exist_assist,exist_seg_al,exist_dir_mulh,exist_cri_adol,atv_edu,atv_cult,atv_patri,atv_saude,atv_assist,atv_seg_al,atv_dir_mulh,atv_cri_adol,delib_edu,delib_cult,delib_pres_patri,delib_saude,delib_seg_al,delib_cri_adol,consult_sau,consult_seg_al,consult_cri_adol,consult_educ,consult_cult,consult_patri,norm_edu,norm_cult,norm_patri,norm_sau,norm_seg_ali,norm_cri_adol,fisc_edu,fisc_cult,fisc_patri,fisc_sau,fisc_seg_ali,fisc_cri_adol,d_atv_edu,d_atv_cult,d_atv_patri,d_atv_saude,d_atv_assist,d_atv_seg_al,d_atv_dir_mulh,d_atv_cri_adol,soma_exist_cons,soma_atv_cons,soma_delib_cons,soma_consult_cons,soma_norm_cons,soma_fisc_cons,eq1_exist,eq1_atv,eq1_delib,eq1_consult,eq1_norm,eq1_fisc,grau_part,municipio,estado,_merge
2206001,0,1,0,1,1,0,0,1,0,0,0,12,12,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,3,3,1,0,1,2.875,2.875,3.5,1.8333334,1,1.8333334,2.7083333,Prefeitura Municipal de Marcos Parente - PI,PI,matched (3)
2206050,0,1,0,1,1,1,0,1,0,0,0,15,18,3,0,3,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,4,4,3,2,1,2,3.5,3.5,3.5,2.6666667,1.8333334,2.6666667,3.1333334,Prefeitura Municipal de Massapê do Piauí - PI,PI,matched (3)
2206100,1,0,0,1,1,0,0,1,12,0,0,15,8,0,0,6,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,1,2,3,3.5,3.5,3.5,1.8333334,2.6666667,3.5,3.2249999,Prefeitura Municipal de Matias Olímpio - PI,PI,matched (3)
2206209,0,0,0,1,1,0,0,1,0,0,0,4,16,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,2,0,0,0,2.875,2.875,2.6666667,1,1,1,2.1666667,Prefeitura Municipal de Miguel Alves - PI,PI,matched (3)
2206308,1,0,0,1,1,1,0,1,2,0,0,12,3,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,5,4,4,4,4,4,4.125,3.5,4.3333335,4.3333335,4.3333335,4.3333335,4.2083335,Prefeitura Municipal de Miguel Leão - PI,PI,matched (3)
2206357,1,0,0,1,1,0,0,1,1,0,0,10,15,0,0,4,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,3,1,1,2,3.5,3.5,3.5,1.8333334,1.8333334,2.6666667,3.0416667,Prefeitura Municipal de Milton Brandão - PI,PI,matched (3)
2206407,0,0,0,1,1,1,0,1,0,0,0,15,12,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,4,4,2,0,0,1,3.5,3.5,2.6666667,1,1,1.8333334,2.4083333,Prefeitura Municipal de Monsenhor Gil - PI,PI,matched (3)
2206506,0,0,0,1,1,1,0,1,0,0,0,12,12,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,1,2,1,2,2.875,2.875,1.8333334,2.6666667,1.8333334,2.6666667,2.2666667,Prefeitura Municipal de Monsenhor Hipólito - PI,PI,matched (3)
2206605,1,0,0,1,1,0,0,1,8,0,0,14,18,0,0,14,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,Prefeitura Municipal de Monte Alegre do Piauí - PI,PI,matched (3)
2206654,1,0,0,1,1,0,0,1,2,0,0,3,12,0,0,8,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,1,3,3.5,3.5,3.5,2.6666667,1.8333334,3.5,3.2249999,Prefeitura Municipal de Morro Cabeça no Tempo - PI,PI,matched (3)
2206670,0,0,0,1,1,0,0,1,0,0,0,18,22,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,2,2,2.875,2.875,2.6666667,2.6666667,2.6666667,2.6666667,2.7166667,Prefeitura Municipal de Morro do Chapéu do Piauí - PI,PI,matched (3)
2206696,1,0,0,1,1,0,0,1,4,0,0,12,12,0,0,8,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,1,1,3,3.5,3.5,3.5,1.8333334,1.8333334,3.5,3.1333334,Prefeitura Municipal de Murici dos Portelas - PI,PI,matched (3)
2206704,0,0,0,1,1,0,0,1,0,0,0,18,18,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,1,2,2.875,2.875,2.6666667,2.6666667,1.8333334,2.6666667,2.625,Prefeitura Municipal de Nazaré do Piauí - PI,PI,matched (3)
2206720,1,0,0,1,1,0,0,1,3,0,0,12,16,0,0,6,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,2,1,2,3.5,3.5,3.5,2.6666667,1.8333334,2.6666667,3.1333334,Prefeitura Municipal de Nazária - PI,PI,matched (3)
2206753,0,0,0,1,1,0,0,1,0,0,0,12,10,0,0,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,1,2,2,2.875,2.875,2.6666667,1.8333334,2.6666667,2.6666667,2.625,Prefeitura Municipal de Nossa Senhora de Nazaré - PI,PI,matched (3)
2206803,0,1,0,1,1,0,0,1,0,0,0,12,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,3,2,2,2,3,3,2.875,2.25,2.6666667,2.6666667,3.5,3.5,2.825,Prefeitura Municipal de Nossa Senhora dos Remédios - PI,PI,matched (3)
2206902,0,0,0,1,1,1,0,1,0,0,0,5,12,2,0,12,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,4,4,1,3,1,2,3.5,3.5,1.8333334,3.5,1.8333334,2.6666667,2.5083334,Prefeitura Municipal de Novo Oriente do Piauí - PI,PI,matched (3)
2206951,0,0,0,1,1,0,0,1,0,0,0,12,71,0,0,43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,2,0,0,0,2.875,2.875,2.6666667,1,1,1,2.1666667,Prefeitura Municipal de Novo Santo Antônio - PI,PI,matched (3)
2207009,1,1,0,1,1,0,1,1,0,1,0,14,12,0,12,12,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,5,5,4,4,3,4,4.125,4.125,4.3333335,4.3333335,3.5,4.3333335,4.1916666,Prefeitura Municipal de Oeiras - PI,PI,matched (3)
2207108,1,0,0,1,1,1,0,1,11,0,0,14,13,11,0,13,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,5,5,4,4,4,3,4.125,4.125,4.3333335,4.3333335,4.3333335,3.5,4.1916666,Prefeitura Municipal de Olho D'Água do Piauí - PI,PI,matched (3)
2207207,1,0,0,1,1,0,0,1,2,0,0,8,16,0,0,5,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,2,1,2,3.5,3.5,3.5,2.6666667,1.8333334,2.6666667,3.1333334,Prefeitura Municipal de Padre Marcos - PI,PI,matched (3)
2207306,1,0,0,1,1,0,0,1,6,0,0,12,11,0,0,11,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,3,2,2,3.5,3.5,3.5,3.5,2.6666667,2.6666667,3.3166666,,,master only (1)
2207355,0,0,0,1,1,1,0,1,0,0,0,24,12,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,3,3,1,2,3,2,2.875,2.875,1.8333334,2.6666667,3.5,2.6666667,2.45,Prefeitura Municipal de Pajeú do Piauí - PI,PI,matched (3)
2207405,0,0,0,1,1,0,0,1,0,0,0,12,2,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,0,0,2,2.875,2.875,2.6666667,1,1,2.6666667,2.3500001,Prefeitura Municipal de Palmeira do Piauí - PI,PI,matched (3)
2207504,1,1,0,1,1,0,0,1,10,0,0,12,12,0,0,6,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,4,3,2,3,3.5,3.5,4.3333335,3.5,2.6666667,3.5,3.7666667,Prefeitura Municipal de Palmeirais - PI,PI,matched (3)
2207553,0,0,0,1,1,0,0,1,0,0,0,17,5,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,0,2,0,2,2.875,2.875,1,2.6666667,1,2.6666667,1.8166667,Prefeitura Municipal de Paquetá - PI,PI,matched (3)
2207603,0,0,0,1,1,1,0,1,0,0,0,12,12,10,0,10,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,4,4,3,2,2,2,3.5,3.5,3.5,2.6666667,2.6666667,2.6666667,3.2250001,Prefeitura Municipal de Parnaguá - PI,PI,matched (3)
2207702,1,1,1,1,1,1,1,1,12,12,2,15,24,0,8,12,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,7,7,4,5,2,5,5.375,5.375,4.3333335,5.1666665,2.6666667,5.1666665,4.5833335,Prefeitura Municipal de Parnaíba - PI,PI,matched (3)
2207751,1,0,0,1,1,1,0,1,6,0,0,11,11,11,0,8,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,5,5,4,4,4,4,4.125,4.125,4.3333335,4.3333335,4.3333335,4.3333335,4.2833333,Prefeitura Municipal de Passagem Franca do Piauí - PI,PI,matched (3)
2207777,1,0,0,1,1,1,0,1,5,0,0,20,25,12,0,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,5,5,2,1,1,2,4.125,4.125,2.6666667,1.8333334,1.8333334,2.6666667,2.8333335,Prefeitura Municipal de Patos do Piauí - PI,PI,matched (3)
2207793,1,0,0,1,1,0,0,1,2,0,0,12,17,0,0,5,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,1,3,2,3.5,3.5,3.5,1.8333334,3.5,2.6666667,3.2249999,Prefeitura Municipal de Pau D'Arco do Piauí - PI,PI,matched (3)
2207801,1,0,0,1,1,1,0,1,2,0,0,14,15,1,0,4,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,5,5,3,4,0,3,4.125,4.125,3.5,4.3333335,1,3.5,3.4666667,Prefeitura Municipal de Paulistana - PI,PI,matched (3)
2207850,1,0,0,1,1,0,0,1,3,0,0,12,9,0,0,6,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,2,2,2,3.5,3.5,3.5,2.6666667,2.6666667,2.6666667,3.2250001,Prefeitura Municipal de Pavussu - PI,PI,matched (3)
2207900,1,0,0,1,1,1,1,1,0,0,0,11,12,0,6,10,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,4,4,4,3,2,4,3.5,3.5,4.3333335,3.5,2.6666667,4.3333335,3.8583333,Prefeitura Municipal de Pedro II - PI,PI,matched (3)
2207934,1,0,0,1,1,0,0,1,2,0,0,5,12,0,0,6,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,2,3.5,3.5,3.5,2.6666667,2.6666667,2.6666667,3.2250001,Prefeitura Municipal de Pedro Laurentino - PI,PI,matched (3)
2207959,1,0,0,1,1,0,0,1,6,0,0,12,13,0,0,2,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Nova Santa Rita - PI,PI,matched (3)
2208007,1,1,0,1,1,1,1,1,8,23,0,18,12,0,18,12,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,6,6,5,5,4,5,4.75,4.75,5.1666665,5.1666665,4.3333335,5.1666665,4.9749999,Prefeitura Municipal de Picos - PI,PI,matched (3)
2208106,1,1,0,1,1,1,0,1,3,4,0,12,12,4,0,5,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,6,6,5,3,3,4,4.75,4.75,5.1666665,3.5,3.5,4.3333335,4.6083331,Prefeitura Municipal de Pimenteiras - PI,PI,matched (3)
2208205,1,0,0,1,1,0,0,1,2,0,0,14,14,0,0,12,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,2,3,3.5,3.5,3.5,3.5,2.6666667,3.5,3.4083333,Prefeitura Municipal de Pio IX - PI,PI,matched (3)
2208304,1,1,1,1,1,1,0,1,20,0,0,18,13,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,6,6,4,3,3.5,3.5,6,6,4.3333335,3.5,4.9416666,Prefeitura Municipal de Piracuruca - PI,PI,matched (3)
2208403,1,1,0,1,1,1,1,1,3,0,0,20,25,1,8,10,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,6,6,5,4,4,4,4.75,4.75,5.1666665,4.3333335,4.3333335,4.3333335,4.7916665,Prefeitura Municipal de Piripiri - PI,PI,matched (3)
2208502,1,0,0,1,1,1,0,1,0,0,0,7,18,1,0,12,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,4,4,3,1,2,3,3.5,3.5,3.5,1.8333334,2.6666667,3.5,3.2249999,Prefeitura Municipal de Porto - PI,PI,matched (3)
2208551,1,0,0,1,1,1,0,1,12,0,0,16,10,1,0,12,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,5,5,4,3,2,4,4.125,4.125,4.3333335,3.5,2.6666667,4.3333335,4.0083332,Prefeitura Municipal de Porto Alegre do Piauí - PI,PI,matched (3)
2208601,0,0,0,1,1,1,0,1,0,0,0,24,16,5,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,4,4,1,3,1,2,3.5,3.5,1.8333334,3.5,1.8333334,2.6666667,2.5083334,Prefeitura Municipal de Prata do Piauí - PI,PI,matched (3)
2208650,1,0,0,1,1,1,0,1,0,0,0,14,16,1,0,4,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,4,4,4,4,3,4,3.5,3.5,4.3333335,4.3333335,3.5,4.3333335,4.041667,Prefeitura Municipal de Queimada Nova - PI,PI,matched (3)
2208700,1,0,0,1,1,0,0,1,4,0,0,12,12,0,0,12,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,Prefeitura Municipal de Redenção do Gurguéia - PI,PI,matched (3)
2208809,1,0,0,1,1,1,0,1,12,0,0,13,15,0,0,15,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,4,4,3,3,2,3,3.5,3.5,3.5,3.5,2.6666667,3.5,3.4083333,Prefeitura Municipal de Regeneração - PI,PI,matched (3)
2208858,1,0,0,1,1,1,0,1,5,0,0,6,12,10,0,10,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,5,5,3,3,1,3,4.125,4.125,3.5,3.5,1.8333334,3.5,3.4666667,Prefeitura Municipal de Riacho Frio - PI,PI,matched (3)
2208874,0,0,0,1,1,0,0,1,0,0,0,6,12,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,3,2,0,0,1,2.875,2.875,2.6666667,1,1,1.8333334,2.2583334,Prefeitura Municipal de Ribeira do Piauí - PI,PI,matched (3)
2208908,1,0,0,1,1,1,0,1,6,0,0,14,12,3,0,6,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,5,5,3,2,2,4,4.125,4.125,3.5,2.6666667,2.6666667,4.3333335,3.5583334,Prefeitura Municipal de Ribeiro Gonçalves - PI,PI,matched (3)
2209005,0,0,0,1,1,0,1,1,0,0,0,10,12,0,12,12,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,4,4,2,2,2,2,3.5,3.5,2.6666667,2.6666667,2.6666667,2.6666667,2.8666668,Prefeitura Municipal de Rio Grande do Piauí - PI,PI,matched (3)
2209104,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,6,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Santa Cruz do Piauí - PI,PI,matched (3)
2209153,1,0,0,1,1,1,0,1,10,0,0,12,12,6,0,7,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,5,5,4,4,2,4,4.125,4.125,4.3333335,4.3333335,2.6666667,4.3333335,4.0999999,Prefeitura Municipal de Santa Cruz dos Milagres - PI,PI,matched (3)
2209203,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,0,2,0,3,3.5,3.5,1,2.6666667,1,3.5,2.0583334,Prefeitura Municipal de Santa Filomena - PI,PI,matched (3)
2209302,0,0,0,1,1,0,0,1,0,0,0,15,12,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,2,2,2.875,2.875,2.6666667,2.6666667,2.6666667,2.6666667,2.7166667,Prefeitura Municipal de Santa Luz - PI,PI,matched (3)
2209351,0,0,0,1,1,0,0,1,0,0,0,12,15,0,0,12,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,1,2,2.875,2.875,2.6666667,2.6666667,1.8333334,2.6666667,2.625,Prefeitura Municipal de Santana do Piauí - PI,PI,matched (3)
2209377,0,0,0,1,1,0,0,1,0,0,0,14,14,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,2,2,2.875,2.875,2.6666667,2.6666667,2.6666667,2.6666667,2.7166667,Prefeitura Municipal de Santa Rosa do Piauí - PI,PI,matched (3)
2209401,0,0,0,1,1,1,0,1,0,0,0,13,12,0,0,6,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,3,3,1,3,2,3,2.875,2.875,1.8333334,3.5,2.6666667,3.5,2.5416667,Prefeitura Municipal de Santo Antônio de Lisboa - PI,PI,matched (3)
2209450,1,0,0,1,1,1,0,1,12,0,0,1,15,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,5,5,3,4,3,3,4.125,4.125,3.5,4.3333335,3.5,3.5,3.7416668,Prefeitura Municipal de Santo Antônio dos Milagres - PI,PI,matched (3)
2209500,0,0,0,1,1,0,0,1,0,0,0,14,9,0,0,6,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,1,2,2.875,2.875,2.6666667,2.6666667,1.8333334,2.6666667,2.625,Prefeitura Municipal de Santo Inácio do Piauí - PI,PI,matched (3)
2209559,1,0,0,1,1,0,0,1,3,0,0,12,12,0,0,12,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,2,3.5,3.5,3.5,3.5,3.5,2.6666667,3.4083333,Prefeitura Municipal de São Braz do Piauí - PI,PI,matched (3)
2209609,0,0,0,1,1,0,0,1,0,0,0,12,8,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3,3,1,0,0,1,2.875,2.875,1.8333334,1,1,1.8333334,1.9,Prefeitura Municipal de São Félix do Piauí - PI,PI,matched (3)
2209658,0,0,0,1,1,0,0,1,0,0,0,12,15,0,0,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,1,1,2,2.875,2.875,2.6666667,1.8333334,1.8333334,2.6666667,2.5333333,,,master only (1)
2209708,0,0,0,1,1,0,0,1,0,0,0,12,12,0,0,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,1,1,0,2,2.875,2.875,1.8333334,1.8333334,1,2.6666667,2.0833333,Prefeitura Municipal de São Francisco do Piauí - PI,PI,matched (3)
2209757,0,0,0,1,1,0,0,1,0,0,0,10,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,0,0,0,2,2.875,2.875,1,1,1,2.6666667,1.6333333,Prefeitura Municipal de São Gonçalo do Gurguéia - PI,PI,matched (3)
2209807,1,0,0,1,1,1,0,1,0,0,0,12,15,0,0,2,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,4,4,4,3,2.875,2.875,4.3333335,4.3333335,4.3333335,3.5,3.8916669,Prefeitura Municipal de São Gonçalo do Piauí - PI,PI,matched (3)
2209856,0,0,0,1,1,1,0,1,0,0,0,12,6,0,0,6,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,3,3,3,3,0,3,2.875,2.875,3.5,3.5,1,3.5,3.075,Prefeitura Municipal de São João da Canabrava - PI,PI,matched (3)
2209872,1,0,0,1,1,0,0,1,0,0,0,12,2,0,0,12,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,3,2,2,2,2.875,2.875,3.5,2.6666667,2.6666667,2.6666667,3.075,Prefeitura Municipal de São João da Fronteira - PI,PI,matched (3)
2209906,0,0,0,1,1,0,0,1,0,0,0,12,13,0,0,6,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,3,2,2,2,1,2.875,2.875,2.6666667,2.6666667,2.6666667,1.8333334,2.625,Prefeitura Municipal de São João da Serra - PI,PI,matched (3)
2209955,0,0,0,1,1,0,0,1,0,0,0,12,12,0,0,6,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,2,2,2.875,2.875,2.6666667,2.6666667,2.6666667,2.6666667,2.7166667,Prefeitura Municipal de São João da Varjota - PI,PI,matched (3)
2209971,1,1,0,1,1,1,1,1,0,2,0,9,8,3,0,6,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,5,5,4,1,1,4,4.125,4.125,4.3333335,1.8333334,1.8333334,4.3333335,3.7333333,Prefeitura Municipal de São João do Arraial - PI,PI,matched (3)
2210003,0,0,0,1,1,0,1,1,0,0,0,12,12,0,12,12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,4,4,2,1,1,2,3.5,3.5,2.6666667,1.8333334,1.8333334,2.6666667,2.6833334,Prefeitura Municipal de São João do Piauí - PI,PI,matched (3)
2210052,0,0,0,1,1,0,0,1,0,0,0,12,12,0,0,12,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,2,1,2,2.875,2.875,2.6666667,2.6666667,1.8333334,2.6666667,2.625,Prefeitura Municipal de São José do Divino - PI,PI,matched (3)
2210102,1,0,0,1,1,1,0,1,0,0,0,13,15,0,0,15,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,4,2,3,2.875,2.875,2.6666667,4.3333335,2.6666667,3.5,2.9916668,Prefeitura Municipal de São José do Peixe - PI,PI,matched (3)
2210201,0,0,0,1,1,0,0,1,0,0,0,16,12,0,0,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,1,2,2,2.875,2.875,2.6666667,1.8333334,2.6666667,2.6666667,2.625,Prefeitura Municipal de São José do Piauí - PI,PI,matched (3)
